Player,Tm,Salary,Cap Hit,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,BLK,HIT,FOW,FOL,FO%,Tm_ANA,Tm_ARI,Tm_BOS,Tm_BUF,Tm_CAR,Tm_CBJ,Tm_CGY,Tm_CHI,Tm_COL,Tm_DAL,Tm_DET,Tm_EDM,Tm_FLA,Tm_LAK,Tm_MIN,Tm_MTL,Tm_NJD,Tm_NSH,Tm_NYI,Tm_NYR,Tm_OTT,Tm_PHI,Tm_PIT,Tm_SEA,Tm_SJS,Tm_STL,Tm_TBL,Tm_TOR,Tm_TOT,Tm_VAN,Tm_VEG,Tm_WPG,Tm_WSH,Pos_C,Pos_D,Pos_LW,Pos_RW,,,
Jesse Ylnen,MTL,832500,880833,22,11,2,3,5,4,2,0.6,2,0,0,0,3,0,0,9,22.2,126,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,
Cole Caufield,MTL,832500,880833,21,54,15,19,34,-18,8,2.8,11,4,0,2,11,8,0,146,10.3,886,6,17,5,3,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Nick Suzuki,MTL,832500,863333,22,69,18,33,51,-22,24,3.7,9,8,1,4,20,11,2,165,10.9,1417,52,84,596,624,48.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Justin Barron,MTL,832500,925000,20,4,0,0.666666667,0.666666667,-1.333333333,0,0,0,0,0,0,0.666666667,0,0,5.333333333,0,68.66666667,3.333333333,3.333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,0,0,,,
Alexander Romanov,MTL,832500,894167,22,66,3,9,12,-2,39,2.4,3,0,0,0,9,0,0,90,3.3,1324,120,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Alex Newhook,COL,832500,908333,21,59,12,13,25,6,12,2.3,9,3,0,4,11,2,0,99,12.1,808,25,33,124,240,34.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
John Leonard,SJS,832500,925000,23,13,1,1,2,-5,0,-0.1,1,0,0,0,0,1,0,25,4,152,7,13,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,
Jonah Gadjovich,SJS,832500,783333,23,40,1,2,3,-9,69,-0.4,1,0,0,0,2,0,0,32,3.1,348,12,96,1,2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,
Mario Ferraro,SJS,832500,925000,23,49,2,10,12,-9,10,2.5,2,0,0,1,10,0,0,38,5.3,1141,128,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,
Ryan Merkley,SJS,832500,863333,21,28,1,4,5,-4,8,1,1,0,0,0,2,2,0,26,3.8,439,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,
Thomas Harley,DAL,832500,863333,20,26,0,2,2,-6,4,0.2,0,0,0,0,2,0,0,27,0,357,23,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Seth Jarvis,CAR,832500,894167,19,55,13,15,28,12,14,3.2,12,1,0,2,11,4,0,86,15.1,745,16,56,10,12,45.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Martin Necas,CAR,832500,863333,23,65,13,22,35,5,24,3.1,10,2,1,6,20,2,0,125,10.4,1056,17,50,30,39,43.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Philip Tomasino,NSH,832500,863333,20,62,10,15,25,4,10,2.3,7,3,0,3,11,4,0,83,12,708,21,37,18,30,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Emil Bemstrom,CBJ,832500,925000,22,28,4,4,8,2,4,0.8,4,0,0,1,4,0,0,45,8.9,271,4,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Cole Sillinger,CBJ,832500,925000,18,66,11,11,22,-24,27,0.7,11,0,0,3,10,1,0,123,8.9,896,36,77,293,327,47.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Yegor Chinakhov,CBJ,832500,925000,20,58,7,7,14,-25,14,-0.2,6,1,0,1,7,0,0,92,7.6,722,15,48,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Adam Boqvist,CBJ,832500,894167,21,44,11,10,21,-12,10,2.6,8,3,0,1,7,3,0,56,19.6,751,38,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Trevor Zegras,ANA,832500,925000,20,64,17,33,50,-21,46,4.1,11,6,0,4,25,8,0,157,10.8,1145,20,43,193,291,39.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Jamie Drysdale,ANA,832500,925000,19,70,4,24,28,-20,14,3.4,4,0,0,1,13,11,0,114,3.5,1392,65,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Urho Vaakanainen,ANA,832500,894167,23,12.66666667,0,3.333333333,3.333333333,0,2.666666667,0.6,0,0,0,0,3.333333333,0,0,13.33333333,0,245.6666667,10,10,0,0,0,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,0,0,,,
Vasily Podkolzin,VAN,832500,925000,20,67,10,7,17,5,20,1.6,10,0,0,3,6,1,0,93,10.8,820,26,73,7,6,53.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,
Kirby Dach,CHI,832500,925000,21,66,8,16,24,-13,43,0.9,6,2,0,0,12,3,1,109,7.3,1209,43,45,175,361,32.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Reese Johnson,CHI,832500,880833,23,25,1,4,5,-8,14,-0.1,1,0,0,0,4,0,0,16,6.3,253,10,96,56,58,49.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Nicolas Hague,VEG,832500,791667,23,52,4,10,14,6,38,3,4,0,0,0,10,0,0,116,3.4,970,80,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,
Gabriel Vilardi,LAK,832500,894167,22,18,3,0,3,-7,2,0,1,2,0,1,0,0,0,26,11.5,245,7,3,49,54,47.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Arthur Kaliyev,LAK,832500,894167,20,70,13,10,23,-3,22,2.1,7,6,0,2,7,3,0,173,7.5,901,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Quinton Byfield,LAK,832500,894167,19,31,5,3,8,-5,16,0.5,5,0,0,1,2,1,0,32,15.6,378,6,15,102,119,46.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Rasmus Kupari,LAK,832500,863333,21,48,4,7,11,-2,16,0.6,3,1,0,1,5,2,0,46,8.7,576,13,52,116,153,43.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Tobias Bjornfot,LAK,832500,894167,20,66,0,8,8,-8,6,1.4,0,0,0,0,8,0,0,50,0,1111,57,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Lucas Raymond,DET,832500,925000,19,69,22,30,52,-19,16,4.5,17,5,0,2,18,12,0,159,13.8,1264,21,53,11,13,45.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Filip Zadina,DET,832500,894167,22,66,8,12,20,-29,10,0.2,4,4,0,1,8,4,0,136,5.9,921,31,47,4,2,66.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Moritz Seider,DET,832500,863333,20,69,5,39,44,-6,30,5.7,3,2,0,3,20,17,2,149,3.4,1595,141,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Alexis Lafreniere,NYR,832500,925000,20,68,15,10,25,-2,37,2.4,15,0,0,4,9,1,0,89,16.9,951,24,98,11,30,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Adam Fox,NYR,832500,925000,23,67,10,56,66,8,18,10,9,0,1,2,24,31,1,127,7.9,1614,121,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
K'Andre Miller,NYR,832500,925000,22,70,6,10,16,16,20,5.1,5,1,0,2,10,0,0,83,7.2,1438,79,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Braden Schneider,NYR,832500,925000,20,31,2,6,8,3,4,1.8,2,0,0,0,5,1,0,21,9.5,481,44,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Morgan Barron,WPG,832500,925000,23,10,0,0.666666667,0.666666667,-0.666666667,2.666666667,-0.066666667,0,0,0,0,0.666666667,0,0,7.333333333,0,85.33333333,2,20.66666667,17.33333333,11.33333333,73.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,1,0,0,0,,,
Dylan Cozens,BUF,832500,894167,20,67,12,23,35,-14,49,2.5,11,1,0,1,16,6,1,128,9.4,1059,19,32,312,385,44.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Peyton Krebs,BUF,832500,863333,21,30,4.666666667,6.666666667,11.33333333,-12.66666667,13.33333333,0.433333333,4.666666667,0,0,1.333333333,3.333333333,3.333333333,0,33.33333333,10.5,445.3333333,4.666666667,12,30.66666667,49.33333333,38.06666667,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.333333333,0,0,1,0,0,0,,,
Mattias Samuelsson,BUF,832500,925000,21,31,0,7,7,-3,12,1.1,0,0,0,0,7,0,0,30,0,603,49,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Jacob Bryson,BUF,832500,889166,24,61,1,8,9,-8,10,1.7,0,1,0,0,2,6,0,37,2.7,1167,65,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Connor McMichael,WSH,832500,863333,21,63,9,9,18,-2,10,1.5,9,0,0,0,9,0,0,98,9.2,661,19,40,128,177,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,
Oliver Wahlstrom,NYI,832500,894167,21,62,13,11,24,1,52,2.5,8,5,0,2,8,3,0,145,9,777,16,98,6,8,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Noah Dobson,NYI,832500,894167,22,66,10,28,38,9,16,7.2,8,2,0,3,14,14,0,165,6.1,1393,125,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Evan Bouchard,EDM,832500,863333,22,69,9,26,35,-1,22,4.9,7,2,0,0,21,4,1,167,5.4,1375,93,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Noah Cates,PHI,832500,925000,22,3,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,5,0,43,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Joel Farabee,PHI,832500,925000,21,51,16,17,33,2,32,3.6,14,1,1,1,15,2,0,93,17.2,891,35,65,29,73,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Owen Tippett,PHI,832500,863333,22,33.33333333,4.666666667,6,10.66666667,-0.666666667,8,0.533333333,4.666666667,0,0,0,5.333333333,0.666666667,0,60.66666667,7.166666667,435.6666667,8.666666667,50.66666667,13.33333333,22,58.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,1,,,
Morgan Frost,PHI,832500,863333,22,42,3,7,10,-15,14,-0.1,2,1,0,0,7,0,0,52,5.8,570,19,30,150,169,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Anton Lundell,FLA,832500,925000,20,54,15,24,39,31,16,4.5,14,1,0,3,19,3,2,100,15,867,47,26,298,361,45.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Eetu Luostarinen,FLA,832500,897500,23,65,9,12,21,0,10,1,7,0,2,4,11,0,1,74,12.2,878,43,91,278,407,40.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Timothy Liljegren,TOR,832500,863333,22,50,3,17,20,11,12,3.4,2,1,0,0,17,0,0,64,4.7,800,52,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,
Matthew Boldy,MIN,832500,880833,20,35,12,15,27,12,8,3.1,9,3,0,2,9,6,0,79,15.2,548,18,21,9,13,40.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Joseph Veleno,DET,832500,894167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicholas Paul,TBL,832500,749250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Vlasic,CHI,807500,916667,20,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,,21,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Jimmy Vesey,NJD,800000,800000,28,65,7,7,14,-23,12,-0.3,5,0,2,2,7,0,0,106,6.6,947,29,83,17,43,28.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Jake Evans,MTL,800000,750000,25,60,9,12,21,-8,20,1.2,9,0,0,0,11,0,1,104,8.7,935,33,80,373,388,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Brendan Smith,CAR,800000,800000,32,35,3,2,5,4,30,1.6,3,0,0,1,2,0,0,43,7,489,33,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Ben Harpur,NSH,800000,800000,27,19,0,1,1,-10,27,-0.5,0,0,0,0,1,0,0,13,0,261,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Gerald Mayhew,ANA,800000,800000,29,21.33333333,5.333333333,0,5.333333333,-4.666666667,9.333333333,0.466666667,4.666666667,0.666666667,0,0,0,0,0,28.66666667,18.23333333,276.6666667,17.33333333,32.66666667,1.333333333,2.666666667,24.43333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0,0,1,0,0,0,,,
Brad Richardson,VAN,800000,800000,36,21.33333333,1.333333333,2,3.333333333,-2.666666667,19.33333333,0,1.333333333,0,0,0,2,0,0,14.66666667,6.533333333,217,10,31.33333333,70,46.66666667,60.96666667,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0,0,0,1,0,0,0,,,
Luke Schenn,VAN,800000,850000,32,54,3,11,14,12,47,3.6,3,0,0,1,11,0,0,66,4.5,927,80,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,
Brad Hunt,VAN,800000,800000,33,38,3,10,13,-4,12,1.9,3,0,0,0,9,1,0,51,5.9,575,41,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,
Philipp Kurashev,CHI,800000,842500,22,58,5,12,17,-12,12,0.6,3,2,0,1,9,3,0,72,6.9,737,23,29,50,68,42.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Mackenzie Entwistle,CHI,800000,811667,22,50,5,6,11,-14,19,0.3,4,0,1,0,6,0,0,31,16.1,516,20,118,18,25,41.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Sam Lafferty,CHI,800000,750000,26,29.33333333,3.333333333,2.666666667,6,-6.666666667,14.66666667,0.1,3.333333333,0,0,0.666666667,2.666666667,0,0,44,5.466666667,387.3333333,14,75.33333333,50.66666667,82,37.4,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.333333333,0,0,0,0,1,0,0,0,,,
Erik Gustafsson,CHI,800000,800000,29,52,2,14,16,-2,12,2.7,2,0,0,0,10,4,0,66,3,825,47,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
Blake Lizotte,LAK,800000,800000,24,61,8,11,19,11,28,2,7,0,1,1,9,0,2,76,10.5,723,11,63,276,238,53.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Logan Stanley,WPG,800000,900000,23,54,1,12,13,3,42,2.2,1,0,0,1,11,0,1,79,1.3,844,90,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,
Garnet Hathaway,WSH,800000,1500000,30,64,11,11,22,19,51,2.5,11,0,0,3,10,0,1,105,10.5,871,47,212,9,18,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,
Nic Dowd,WSH,800000,750000,31,51,8,9,17,9,32,1.6,7,0,1,0,9,0,0,73,11,731,40,107,426,353,54.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,
Kasperi Kapanen,PIT,800000,3200000,25,68,11,19,30,0,12,2.3,11,0,0,2,14,5,0,118,9.3,1027,18,93,5,7,41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Nate Thompson,PHI,800000,800000,37,21,1,1,2,-7,29,-0.3,1,0,0,0,1,0,0,9,11.1,249,8,33,78,74,51.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Kevin Connauton,PHI,800000,825000,31,21.33333333,0,1.333333333,1.333333333,0,2.666666667,0.266666667,0,0,0,0,1.333333333,0,0,16,0,262,18.66666667,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0,0,0,1,0,0,,,
Curtis Lazar,BOS,800000,800000,26,57,7,7,14,-1,12,1,7,0,0,0,6,0,1,74,9.5,674,41,148,108,110,49.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Mason Marchment,FLA,800000,800000,26,44,15,25,40,26,37,4.9,14,1,0,1,24,1,0,104,14.4,617,7,92,7,27,20.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
Ryan Carpenter,CGY,800000,1000000,31,40.66666667,2,5.333333333,7.333333333,-6.666666667,24,-0.066666667,2,0,0,1.333333333,4.666666667,0.666666667,0,41.33333333,3.233333333,515.3333333,26.66666667,82.66666667,122,110.6666667,53.66666667,0,0,0,0,0,0,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,1,0,0,0,,,
Trevor Lewis,CGY,800000,800000,35,68,4,9,13,-4,10,0,3,0,1,0,8,1,0,91,4.4,872,36,153,53,80,39.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Niko Mikkola,STL,787500,787500,25,51,3,8,11,-6,51,1.4,2,0,1,0,8,0,0,56,5.4,879,77,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,
Mathieu Joseph,OTT,775000,737500,24,42.66666667,7.333333333,10,17.33333333,6.666666667,18,1.666666667,6,0,1.333333333,2,8.666666667,0,1.333333333,53.33333333,16.26666667,594.3333333,15.33333333,66,12.66666667,18,44.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.333333333,0,0.333333333,0,0,0,0,0,0,0,1,,,
Nathan Bastian,NJD,775000,825000,24,41.33333333,7.333333333,1.333333333,8.666666667,-9.333333333,40.66666667,0.4,5.333333333,2,0,0.666666667,0.666666667,0.666666667,0,55.33333333,12.33333333,493.3333333,22,120.6666667,14,10.66666667,54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,1,,,
Julien Gauthier,NYR,775000,775000,24,47,3,4,7,-8,4,-0.1,3,0,0,1,4,0,0,65,4.6,483,14,95,1,2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
Rasmus Asplund,BUF,775000,825000,24,68,6,17,23,-11,8,1,3,2,1,1,15,2,0,113,5.3,991,13,21,25,33,43.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Ryan McLeod,EDM,775000,834167,22,59,8,10,18,-5,12,1,7,1,0,1,7,3,0,69,11.6,754,20,16,206,226,47.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Jack Studnicka,BOS,775000,769167,22,13,0,3,3,-1,4,0,0,0,0,0,3,0,0,16,0,166,2,16,49,50,49.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Austin Strand,LAK,771750,771750,24,8,0,2,2,-1,0,0.3,0,0,0,0,2,0,0,9,0,122,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
