,Player,Tm,Salary,Cap Hit,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,BLK,HIT,FOW,FOL,FO%,Tm_ANA,Tm_ARI,Tm_BOS,Tm_BUF,Tm_CAR,Tm_CBJ,Tm_CGY,Tm_CHI,Tm_COL,Tm_DAL,Tm_DET,Tm_EDM,Tm_FLA,Tm_LAK,Tm_MIN,Tm_MTL,Tm_NJD,Tm_NSH,Tm_NYI,Tm_NYR,Tm_OTT,Tm_PHI,Tm_PIT,Tm_SEA,Tm_SJS,Tm_STL,Tm_TBL,Tm_TOR,Tm_TOT,Tm_VAN,Tm_VEG,Tm_WPG,Tm_WSH,Pos_C,Pos_D,Pos_F,Pos_LW,Pos_RW,Pos_W
320,Cody Ceci,EDM,"2,000,000","3,250,000",137.0,28.0,66.0,4.0,21.0,25.0,11.0,14.0,4.3,4.0,0.0,0.0,0.0,19.0,0.0,2.0,91.0,4.4,1374.0,100.0,99.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
321,Martin Jones,PHI,"2,000,000","2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,Derek Forbort,BOS,"2,000,000","3,000,000",276.0,29.0,63.0,4.0,7.0,11.0,1.0,32.0,2.8,4.0,0.0,0.0,1.0,7.0,0.0,0.0,51.0,7.8,1151.0,80.0,108.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
323,Mike Reilly,BOS,"2,000,000","3,000,000",749.0,28.0,59.0,4.0,11.0,15.0,4.0,20.0,3.3,3.0,0.0,1.0,0.0,9.0,2.0,0.0,112.0,3.6,1119.0,50.0,80.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
324,Claude Giroux,FLA,"2,000,000","4,137,500",313.0,34.0,42.666666666666664,12.0,20.666666666666668,32.666666666666664,-4.666666666666667,16.0,2.9333333333333336,10.0,2.0,0.0,0.0,12.666666666666666,8.0,0.0,114.66666666666667,7.3999999999999995,819.3333333333334,10.0,38.666666666666664,432.0,282.0,59.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
325,Justin Holl,TOR,"2,000,000","2,000,000",389.0,30.0,57.0,2.0,14.0,16.0,14.0,39.0,3.3,1.0,0.0,1.0,1.0,12.0,0.0,2.0,55.0,3.6,1164.0,87.0,99.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
326,"Sanford, Zachary",WPG,"2,000,000","2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Andrei Svechnikov,CAR,"1,999,963","7,750,000",883.0,21.0,66.0,27.0,33.0,60.0,16.0,69.0,7.1,19.0,8.0,0.0,5.0,21.0,12.0,0.0,221.0,12.2,1154.0,13.0,160.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
328,Radim Simek,SJS,"1,950,000","2,250,000",827.0,29.0,34.0,1.0,1.0,2.0,-12.0,8.0,0.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,4.2,467.0,38.0,90.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
329,Erik Cernak,TBL,"1,950,000","2,950,000",138.0,24.0,41.0,1.0,7.0,8.0,4.0,35.0,1.8,1.0,0.0,0.0,0.0,7.0,0.0,0.0,72.0,1.4,798.0,51.0,120.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
330,Erik Gudbranson,CGY,"1,950,000","1,950,000",335.0,30.0,68.0,6.0,11.0,17.0,15.0,61.0,4.2,6.0,0.0,0.0,0.0,11.0,0.0,0.0,111.0,5.4,1239.0,79.0,129.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
331,Sam Bennett,FLA,"1,925,000","4,425,000",62.0,25.0,59.0,26.0,17.0,43.0,23.0,55.0,5.3,21.0,5.0,0.0,6.0,13.0,3.0,1.0,196.0,13.3,1005.0,22.0,100.0,367.0,410.0,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
332,Ivan Barbashev,STL,"1,900,000","2,250,000",38.0,26.0,67.0,21.0,27.0,48.0,4.0,32.0,4.8,16.0,4.0,1.0,2.0,22.0,4.0,1.0,95.0,22.1,1110.0,25.0,128.0,118.0,176.0,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
333,Jake Bean,CBJ,"1,900,000","2,333,333",50.0,23.0,54.0,5.0,14.0,19.0,-7.0,26.0,2.4,5.0,0.0,0.0,2.0,11.0,2.0,1.0,76.0,6.6,1122.0,65.0,24.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
334,Alexander Edler,LAK,"1,900,000","3,500,000",236.0,35.0,33.0,2.0,13.0,15.0,13.0,24.0,3.3,2.0,0.0,0.0,0.0,12.0,0.0,1.0,46.0,4.3,602.0,48.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
335,Mike Smith,EDM,"1,900,000","2,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Sonny Milano,ANA,"1,800,000","1,700,000",614.0,25.0,55.0,12.0,18.0,30.0,-10.0,10.0,2.5,7.0,5.0,0.0,2.0,14.0,4.0,0.0,83.0,14.5,847.0,14.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
337,Adam Erne,DET,"1,800,000","2,100,000",252.0,26.0,68.0,5.0,11.0,16.0,-23.0,32.0,-0.3,5.0,0.0,0.0,1.0,11.0,0.0,0.0,95.0,5.3,923.0,41.0,129.0,33.0,29.0,53.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
338,Justin Braun,NYR,"1,800,000","1,800,000",99.0,34.0,42.0,3.3333333333333335,7.333333333333333,10.666666666666666,0.0,24.0,2.1999999999999997,3.3333333333333335,0.0,0.0,0.0,7.333333333333333,0.0,0.0,46.0,4.8999999999999995,834.0,76.0,54.666666666666664,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
339,Jack Campbell,TOR,"1,800,000","1,650,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,Artem Zub,OTT,"1,750,000","2,500,000",975.0,26.0,68.0,6.0,15.0,21.0,2.0,46.0,4.8,6.0,0.0,0.0,0.0,15.0,0.0,0.0,80.0,7.5,1457.0,115.0,134.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
341,Michael Del Zotto,OTT,"1,750,000","2,000,000",199.0,31.0,16.0,2.0,7.0,9.0,-10.0,4.0,0.7,1.0,1.0,0.0,0.0,6.0,1.0,0.0,26.0,7.7,289.0,22.0,29.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
342,Tyson Jost,MIN,"1,750,000","2,000,000",435.0,23.0,46.0,4.666666666666667,6.666666666666667,11.333333333333334,0.0,22.666666666666668,0.39999999999999997,4.666666666666667,0.0,0.0,0.6666666666666666,6.0,0.0,0.6666666666666666,56.0,9.566666666666668,588.0,20.666666666666668,34.0,98.66666666666667,148.66666666666666,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
343,Lawson Crouse,ARI,"1,750,000","1,533,333",178.0,24.0,65.0,20.0,14.0,34.0,-9.0,52.0,3.0,16.0,3.0,1.0,4.0,10.0,4.0,0.0,131.0,15.3,1134.0,36.0,181.0,16.0,32.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
344,James Reimer,SJS,"1,750,000","2,250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,Antti Raanta,CAR,"1,750,000","2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,John Marino,PIT,"1,750,000","4,400,000",572.0,24.0,70.0,1.0,23.0,24.0,-2.0,21.0,3.7,1.0,0.0,0.0,0.0,19.0,2.0,2.0,77.0,1.3,1452.0,70.0,65.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
347,Scott Mayfield,NYI,"1,750,000","1,450,000",582.0,29.0,61.0,3.0,15.0,18.0,-5.0,55.0,3.3,3.0,0.0,0.0,2.0,14.0,0.0,1.0,80.0,3.8,1206.0,109.0,77.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
348,Zach Aston-Reese,ANA,"1,725,000","1,725,000",24.0,27.0,38.666666666666664,2.0,6.666666666666667,8.666666666666666,6.0,16.0,0.4666666666666666,2.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,42.666666666666664,5.6000000000000005,504.3333333333333,23.333333333333332,136.66666666666666,2.0,1.3333333333333333,60.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
349,Pavel Francouz,COL,"1,700,000","2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Jan Rutta,TBL,"1,700,000","1,300,000",778.0,31.0,64.0,2.0,12.0,14.0,16.0,42.0,3.6,2.0,0.0,0.0,0.0,12.0,0.0,0.0,72.0,2.8,1074.0,65.0,79.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
351,Robert Hagg,FLA,"1,700,000","1,600,000",343.0,26.0,36.666666666666664,0.6666666666666666,5.333333333333333,6.0,-4.0,19.333333333333332,0.9333333333333332,0.6666666666666666,0.0,0.0,0.0,5.333333333333333,0.0,0.0,34.666666666666664,1.3666666666666665,603.3333333333334,62.666666666666664,78.0,0.0,0.0,,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
352,Adin Hill,SJS,"1,675,000","2,175,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,Yegor Sharangovich,NJD,"1,650,000","2,000,000",814.0,23.0,63.0,19.0,20.0,39.0,-11.0,6.0,3.6,16.0,1.0,2.0,3.0,19.0,1.0,0.0,137.0,13.9,1032.0,24.0,29.0,81.0,121.0,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
354,Anders Bjork,BUF,"1,600,000","1,600,000",72.0,25.0,51.0,4.0,2.0,6.0,-14.0,10.0,-0.5,4.0,0.0,0.0,0.0,2.0,0.0,0.0,42.0,9.5,619.0,15.0,10.0,1.0,4.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
355,Zach Hyman,EDM,"1,550,000","5,500,000",402.0,29.0,64.0,24.0,23.0,47.0,-7.0,32.0,4.3,19.0,4.0,1.0,2.0,17.0,4.0,2.0,179.0,13.4,1248.0,21.0,65.0,37.0,39.0,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
356,"Comtois, Maxime",ANA,"1,525,000","2,037,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,Austin Watson,OTT,"1,500,000","1,500,000",946.0,30.0,53.0,4.0,3.0,7.0,-9.0,83.0,-0.1,3.0,0.0,1.0,1.0,3.0,0.0,0.0,64.0,6.3,624.0,54.0,161.0,3.0,8.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
358,Janne Kuokkanen,NJD,"1,500,000","1,825,000",491.0,23.0,45.0,6.0,8.0,14.0,-10.0,8.0,0.6,4.0,1.0,1.0,1.0,8.0,0.0,0.0,51.0,11.8,591.0,16.0,25.0,2.0,9.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
359,Luke Glendening,DAL,"1,500,000","1,500,000",315.0,32.0,68.0,8.0,5.0,13.0,-14.0,13.0,0.1,8.0,0.0,0.0,1.0,5.0,0.0,0.0,93.0,8.6,957.0,44.0,153.0,352.0,243.0,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
360,Andrej Sekera,DAL,"1,500,000","1,500,000",808.0,35.0,31.0,1.0,3.0,4.0,-2.0,16.0,0.9,1.0,0.0,0.0,0.0,3.0,0.0,0.0,22.0,4.5,424.0,24.0,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
361,Max Domi,CAR,"1,500,000","1,325,000",210.0,26.0,39.333333333333336,6.0,17.333333333333332,23.333333333333332,3.3333333333333335,27.333333333333332,2.066666666666667,6.0,0.0,0.0,0.0,14.666666666666666,2.6666666666666665,0.0,54.0,7.599999999999999,519.3333333333334,4.666666666666667,13.333333333333334,8.666666666666666,8.666666666666666,54.833333333333336,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
362,Sean Kuraly,CBJ,"1,500,000","2,500,000",493.0,29.0,69.0,11.0,14.0,25.0,2.0,55.0,1.6,11.0,0.0,0.0,0.0,13.0,1.0,0.0,108.0,10.2,1081.0,45.0,207.0,557.0,576.0,49.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
363,Derek Grant,ANA,"1,500,000","1,500,000",321.0,31.0,63.0,12.0,9.0,21.0,-15.0,27.0,1.4,9.0,2.0,1.0,1.0,8.0,0.0,1.0,105.0,11.4,904.0,42.0,66.0,183.0,178.0,50.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
364,Trevor Moore,LAK,"1,500,000","1,875,000",624.0,26.0,71.0,13.0,28.0,41.0,17.0,16.0,4.4,8.0,1.0,4.0,1.0,27.0,1.0,0.0,174.0,7.5,1100.0,26.0,64.0,27.0,37.0,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
365,Patrik Nemeth,NYR,"1,500,000","2,500,000",641.0,29.0,56.0,2.0,3.0,5.0,-10.0,26.0,1.1,2.0,0.0,0.0,1.0,3.0,0.0,0.0,49.0,4.1,938.0,89.0,103.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
366,Casey DeSmith,PIT,"1,500,000","1,250,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,Matt Martin,NYI,"1,500,000","1,500,000",576.0,32.0,57.0,3.0,2.0,5.0,-1.0,57.0,-0.2,3.0,0.0,0.0,0.0,2.0,0.0,0.0,54.0,5.6,653.0,23.0,197.0,7.0,8.0,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
368,Josh Archibald,EDM,"1,500,000","1,500,000",20.0,29.0,7.0,0.0,1.0,1.0,-3.0,7.0,-0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,59.0,2.0,23.0,2.0,1.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
369,Tomas Nosek,BOS,"1,500,000","1,750,000",651.0,29.0,62.0,3.0,12.0,15.0,-9.0,26.0,0.1,3.0,0.0,0.0,1.0,10.0,0.0,2.0,62.0,4.8,840.0,26.0,67.0,307.0,276.0,52.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
370,Anthony Duclair,FLA,"1,500,000","3,000,000",225.0,26.0,61.0,28.0,24.0,52.0,22.0,26.0,6.5,20.0,8.0,0.0,5.0,14.0,10.0,0.0,130.0,21.5,925.0,14.0,30.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
371,Noel Acciari,FLA,"1,500,000","1,666,667",2.0,30.0,14.0,1.0,4.0,5.0,2.0,4.0,0.3,1.0,0.0,0.0,1.0,4.0,0.0,0.0,19.0,5.3,155.0,8.0,35.0,56.0,55.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
372,Gustav Forsling,FLA,"1,500,000","2,666,667",279.0,25.0,60.0,5.0,25.0,30.0,32.0,14.0,5.5,5.0,0.0,0.0,1.0,25.0,0.0,0.0,115.0,4.3,1266.0,70.0,39.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
373,Eeli Tolvanen,NSH,"1,450,000","1,450,000",911.0,22.0,65.0,9.0,12.0,21.0,-4.0,14.0,1.2,8.0,1.0,0.0,1.0,7.0,5.0,0.0,137.0,6.6,892.0,38.0,156.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
