,Player,Tm,Salary,Cap Hit,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,BLK,HIT,FOW,FOL,FO%,Pos_C,Pos_D,Pos_F,Pos_LW,Pos_RW,Pos_W,Tm_ANA,Tm_ARI,Tm_BOS,Tm_BUF,Tm_CAR,Tm_CBJ,Tm_CGY,Tm_CHI,Tm_COL,Tm_DAL,Tm_DET,Tm_EDM,Tm_FLA,Tm_LAK,Tm_MIN,Tm_MTL,Tm_NJD,Tm_NSH,Tm_NYI,Tm_NYR,Tm_OTT,Tm_PHI,Tm_PIT,Tm_SEA,Tm_SJS,Tm_STL,Tm_TBL,Tm_TOR,Tm_TOT,Tm_VAN,Tm_VEG,Tm_WPG,Tm_WSH
515,Laurent Dauphin,MTL,"750,000","750,000",190.0,26.0,34.0,4.0,8.0,12.0,-9.0,25.0,0.5,4.0,0.0,0.0,0.0,8.0,0.0,0.0,44.0,9.1,463.0,24.0,28.0,100.0,138.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,Michael Pezzetta,MTL,"750,000","750,000",706.0,23.0,44.0,5.0,3.0,8.0,-7.0,68.0,0.5,5.0,0.0,0.0,0.0,3.0,0.0,0.0,40.0,12.5,341.0,7.0,132.0,5.0,5.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,Ryan Poehling,MTL,"750,000","750,000",715.0,23.0,46.0,5.0,8.0,13.0,-19.0,6.0,0.2,4.0,1.0,0.0,1.0,8.0,0.0,0.0,71.0,7.0,566.0,15.0,36.0,175.0,204.0,46.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,Jordan Harris,MTL,"750,000","842,500",358.0,21.0,1.0,0.0,0.0,0.0,1.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,3.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,Chris Wideman,MTL,"750,000","750,000",955.0,32.0,55.0,3.0,19.0,22.0,-20.0,51.0,1.7,3.0,0.0,0.0,0.0,8.0,11.0,0.0,65.0,4.6,818.0,35.0,38.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,Corey Schueneman,MTL,"750,000","750,000",801.0,26.0,19.0,2.0,3.0,5.0,-1.0,8.0,0.9,2.0,0.0,0.0,0.0,2.0,1.0,0.0,25.0,8.0,312.0,30.0,14.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,William Lagesson,MTL,"750,000","725,000",503.0,25.0,20.666666666666668,0.0,2.6666666666666665,2.6666666666666665,0.6666666666666666,8.666666666666666,0.4333333333333333,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,21.333333333333332,0.0,256.0,12.0,26.666666666666668,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
522,Logan O'Connor,COL,"750,000","725,000",660.0,25.0,69.0,6.0,14.0,20.0,12.0,29.0,1.1,5.0,0.0,1.0,1.0,11.0,0.0,3.0,117.0,5.1,992.0,54.0,83.0,5.0,15.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,Nico Sturm,COL,"750,000","725,000",874.0,26.0,40.666666666666664,6.0,6.0,12.0,-4.0,5.333333333333333,0.6333333333333333,4.666666666666667,0.6666666666666666,0.6666666666666666,0.0,6.0,0.0,0.0,56.0,7.666666666666667,476.6666666666667,15.333333333333334,50.0,162.0,144.0,54.23333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
524,Jack Johnson,COL,"750,000","750,000",419.0,35.0,65.0,1.0,7.0,8.0,8.0,40.0,1.9,1.0,0.0,0.0,0.0,6.0,0.0,1.0,48.0,2.1,1078.0,63.0,79.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,Scott Reedy,SJS,"750,000","842,500",745.0,22.0,21.0,2.0,1.0,3.0,-6.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,11.8,243.0,19.0,6.0,36.0,56.0,39.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,Noah Gregor,SJS,"750,000","750,000",327.0,23.0,49.0,4.0,12.0,16.0,-12.0,12.0,0.6,4.0,0.0,0.0,1.0,10.0,2.0,0.0,120.0,3.3,738.0,40.0,96.0,8.0,20.0,28.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,Jonathan Dahlen,SJS,"750,000","750,000",182.0,24.0,53.0,12.0,10.0,22.0,-21.0,10.0,1.6,9.0,3.0,0.0,2.0,6.0,4.0,0.0,95.0,12.6,755.0,28.0,14.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,Jeffrey Viel,SJS,"750,000","750,000",936.0,25.0,29.0,3.0,2.0,5.0,-2.0,100.0,0.4,3.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,11.1,263.0,11.0,79.0,4.0,7.0,36.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,Jaycob Megna,SJS,"750,000","750,000",601.0,29.0,31.0,1.0,2.0,3.0,-1.0,12.0,1.2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,28.0,3.6,579.0,65.0,49.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,Nicolas Meloche,SJS,"750,000","750,000",604.0,24.0,38.0,2.0,4.0,6.0,-12.0,26.0,0.9,2.0,0.0,0.0,1.0,4.0,0.0,0.0,27.0,7.4,629.0,42.0,117.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,Jacob Peterson,DAL,"750,000","842,500",702.0,22.0,57.0,12.0,5.0,17.0,-1.0,10.0,1.8,12.0,0.0,0.0,5.0,4.0,1.0,0.0,77.0,15.6,644.0,21.0,18.0,54.0,48.0,52.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,Jason Robertson,DAL,"750,000","795,000",759.0,22.0,60.0,32.0,31.0,63.0,16.0,20.0,8.2,22.0,10.0,0.0,9.0,24.0,7.0,0.0,172.0,18.6,1081.0,20.0,41.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,Marian Studenic,DAL,"750,000","750,000",872.0,23.0,16.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,-4.0,1.3333333333333333,-0.26666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,19.333333333333332,2.5333333333333337,184.33333333333334,9.333333333333334,11.333333333333334,0.6666666666666666,2.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
534,Joel Hanley,DAL,"750,000","750,000",352.0,30.0,35.0,1.0,3.0,4.0,-6.0,4.0,0.6,1.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,8.3,392.0,31.0,46.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,Steven Lorentz,CAR,"750,000","725,000",541.0,25.0,59.0,7.0,5.0,12.0,-1.0,8.0,0.8,7.0,0.0,0.0,1.0,5.0,0.0,0.0,68.0,10.3,654.0,10.0,58.0,45.0,54.0,45.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,Nathan Walker,STL,"750,000","750,000",943.0,27.0,16.0,7.0,1.0,8.0,4.0,0.0,1.3,7.0,0.0,0.0,2.0,1.0,0.0,0.0,28.0,25.0,189.0,10.0,29.0,2.0,9.0,18.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,Logan Brown,STL,"750,000","750,000",109.0,23.0,27.0,3.0,4.0,7.0,-4.0,4.0,0.3,3.0,0.0,0.0,0.0,3.0,1.0,0.0,24.0,12.5,276.0,11.0,17.0,27.0,48.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,Calle Rosen,STL,"750,000","750,000",766.0,27.0,10.0,0.0,2.0,2.0,-2.0,4.0,0.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,137.0,10.0,3.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,Tanner Jeannot,NSH,"750,000","800,000",411.0,24.0,67.0,23.0,17.0,40.0,8.0,110.0,4.5,20.0,2.0,1.0,5.0,16.0,1.0,0.0,111.0,20.7,1063.0,53.0,240.0,8.0,13.0,38.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,Michael McCarron,NSH,"750,000","750,000",588.0,26.0,45.0,7.0,7.0,14.0,13.0,65.0,1.7,6.0,0.0,1.0,2.0,6.0,1.0,0.0,48.0,14.6,471.0,30.0,108.0,152.0,144.0,51.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,Matt Luff,NSH,"750,000","750,000",544.0,24.0,16.0,3.0,3.0,6.0,4.0,2.0,0.8,3.0,0.0,0.0,1.0,3.0,0.0,0.0,17.0,17.6,147.0,1.0,23.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,Yakov Trenin,NSH,"750,000","725,000",916.0,25.0,66.0,17.0,7.0,24.0,12.0,44.0,2.7,17.0,0.0,0.0,2.0,7.0,0.0,0.0,118.0,14.4,963.0,28.0,153.0,9.0,21.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,Roman Josi,NSH,"750,000","9,059,000",434.0,31.0,66.0,18.0,63.0,81.0,22.0,40.0,12.3,10.0,8.0,0.0,2.0,40.0,23.0,0.0,233.0,7.7,1672.0,109.0,48.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,Matt Tennyson,NSH,"750,000","750,000",890.0,31.0,8.0,0.0,3.0,3.0,0.0,4.0,0.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,103.0,4.0,12.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,Jeremy Davies,NSH,"750,000","750,000",191.0,25.0,5.0,0.0,1.0,1.0,-5.0,2.0,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,56.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,Alexandre Carrier,NSH,"750,000","733,333",131.0,25.0,63.0,2.0,25.0,27.0,25.0,42.0,5.5,2.0,0.0,0.0,0.0,21.0,3.0,1.0,76.0,2.6,1313.0,99.0,65.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,Brendan Gaunce,CBJ,"750,000","750,000",301.0,27.0,19.0,4.0,2.0,6.0,0.0,6.0,0.7,4.0,0.0,0.0,0.0,2.0,0.0,0.0,31.0,12.9,155.0,6.0,29.0,30.0,24.0,55.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,Justin Danforth,CBJ,"750,000","750,000",189.0,28.0,32.0,7.0,2.0,9.0,2.0,6.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,54.0,13.0,372.0,16.0,67.0,45.0,41.0,52.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,Andrew Peeke,CBJ,"750,000","787,500",690.0,23.0,69.0,1.0,13.0,14.0,-14.0,48.0,1.2,1.0,0.0,0.0,0.0,13.0,0.0,0.0,57.0,1.8,1470.0,141.0,159.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,Gavin Bayreuther,CBJ,"750,000","750,000",48.0,27.0,39.0,0.0,8.0,8.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,43.0,0.0,515.0,40.0,46.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,Gabriel Carlsson,CBJ,"750,000","725,000",127.0,25.0,33.0,2.0,5.0,7.0,4.0,8.0,1.4,2.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,14.3,410.0,29.0,26.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,Sam Carrick,ANA,"750,000","750,000",130.0,29.0,58.0,11.0,8.0,19.0,-7.0,85.0,1.7,11.0,0.0,0.0,0.0,8.0,0.0,0.0,75.0,14.7,668.0,19.0,103.0,195.0,191.0,50.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,Dominik Simon,ANA,"750,000","750,000",829.0,27.0,40.666666666666664,2.0,4.666666666666667,6.666666666666667,2.0,20.0,0.26666666666666666,2.0,0.0,0.0,0.6666666666666666,4.0,0.6666666666666666,0.0,48.666666666666664,2.8666666666666667,406.0,20.666666666666668,40.666666666666664,3.3333333333333335,6.666666666666667,33.3,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
554,Vinni Lettieri,ANA,"750,000","750,000",525.0,26.0,27.0,5.0,3.0,8.0,-9.0,4.0,0.5,3.0,2.0,0.0,0.0,0.0,3.0,0.0,45.0,11.1,338.0,14.0,32.0,12.0,11.0,52.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,Simon Benoit,ANA,"750,000","809,166",64.0,23.0,46.0,1.0,3.0,4.0,-7.0,22.0,0.8,1.0,0.0,0.0,0.0,3.0,0.0,0.0,33.0,3.0,638.0,34.0,146.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,Andrej Sustr,ANA,"750,000","750,000",879.0,31.0,18.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,-2.6666666666666665,8.0,0.26666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,13.333333333333334,5.0,247.33333333333334,16.666666666666668,9.333333333333334,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
557,Josh Mahura,ANA,"750,000","750,000",558.0,23.0,31.0,1.0,3.0,4.0,-10.0,10.0,0.3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,23.0,4.3,419.0,41.0,49.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,Alex Chiasson,VAN,"750,000","750,000",143.0,31.0,57.0,7.0,5.0,12.0,0.0,18.0,0.9,3.0,4.0,0.0,1.0,3.0,2.0,0.0,65.0,10.8,615.0,13.0,58.0,8.0,9.0,47.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
559,Juho Lammikko,VAN,"750,000","750,000",506.0,26.0,63.0,7.0,8.0,15.0,-2.0,14.0,0.9,7.0,0.0,0.0,2.0,8.0,0.0,0.0,55.0,12.7,757.0,42.0,68.0,291.0,291.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
560,Matthew Highmore,VAN,"750,000","725,000",378.0,25.0,39.0,4.0,6.0,10.0,0.0,12.0,0.6,3.0,1.0,0.0,0.0,6.0,0.0,0.0,48.0,8.3,492.0,35.0,38.0,1.0,2.0,33.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
561,Taylor Raddysh,CHI,"750,000","758,333",731.0,23.0,41.333333333333336,4.666666666666667,6.666666666666667,11.333333333333334,2.6666666666666665,5.333333333333333,0.8333333333333334,2.6666666666666665,1.3333333333333333,0.6666666666666666,0.6666666666666666,6.0,0.6666666666666666,0.0,52.666666666666664,9.4,488.0,12.0,56.0,4.0,6.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
